date,station_id,time,humidity
20210118,488200,04:00am,87%
20210118,488200,05:00am,87%
20210118,488200,06:00am,93%
20210119,488200,07:00am,87%
20210119,488200,08:00am,82%
20210119,488200,09:00am,63%
20210119,488200,10:00am,59%
20210119,488200,11:00am,48%
20210119,488200,12:00pm,43%
20210119,488200,01:00pm,40%
20210119,488200,02:00pm,35%
20210119,488200,03:00pm,35%
20210119,488200,04:00pm,35%
20210119,488200,05:30pm,37%
20210119,488200,06:00pm,40%
20210119,488200,07:00pm,48%
20210119,488200,08:00pm,55%
20210119,488200,09:00pm,59%
20210119,488200,10:00pm,67%
20210119,488200,11:00pm,72%
20210119,488200,12:00am,82%
20210119,488200,01:00am,88%
20210119,488200,02:00am,88%
20210119,488200,03:00am,94%
20210119,488200,04:00am,88%
20210119,488200,05:00am,94%
20210119,488200,06:00am,88%
20210120,488200,07:00am,88%
20210120,488200,08:00am,77%
20210120,488200,09:00am,63%
20210120,488200,10:00am,63%
20210120,488200,11:00am,59%
20210120,488200,12:00pm,59%
20210120,488200,01:00pm,60%
20210120,488200,02:00pm,56%
20210120,488200,03:00pm,53%
20210120,488200,04:00pm,49%
20210120,488200,05:00pm,56%
20210120,488200,06:00pm,64%
20210120,488200,07:00pm,60%
20210120,488200,08:00pm,68%
20210120,488200,09:00pm,68%
20210120,488200,10:00pm,68%
20210120,488200,11:00pm,68%
20210120,488200,12:00am,68%
20210120,488200,01:00am,72%
20210120,488200,02:00am,72%
20210120,488200,03:00am,72%
20210120,488200,04:00am,77%
20210120,488200,05:00am,77%
20210120,488200,06:00am,72%
20210121,488200,07:00am,77%
20210121,488200,08:00am,82%
20210121,488200,09:00am,82%
20210121,488200,10:00am,82%
20210121,488200,11:00am,88%
20210121,488200,12:00pm,88%
20210121,488200,01:00pm,82%
20210121,488200,02:00pm,82%
20210121,488200,03:00pm,77%
20210121,488200,04:00pm,77%
20210121,488200,05:00pm,77%
20210121,488200,06:00pm,77%
20210121,488200,07:00pm,77%
20210121,488200,08:00pm,77%
20210121,488200,09:00pm,83%
20210121,488200,10:00pm,77%
20210121,488200,11:00pm,88%
20210121,488200,12:00am,82%
20210121,488200,01:00am,82%
20210121,488200,02:00am,82%
20210121,488200,03:00am,82%
20210121,488200,04:00am,88%
20210121,488200,05:00am,88%
20210121,488200,06:00am,88%
20210122,488200,07:00am,88%
20210122,488200,08:00am,82%
20210122,488200,09:00am,73%
20210122,488200,10:00am,60%
20210122,488200,11:00am,68%
20210122,488200,12:00pm,60%
20210122,488200,01:00pm,53%
20210122,488200,02:00pm,53%
20210122,488200,03:00pm,50%
20210122,488200,04:00pm,53%
20210122,488200,05:00pm,53%
20210122,488200,06:00pm,56%
20210122,488200,07:00pm,64%
20210122,488200,08:00pm,73%
20210122,488200,09:00pm,73%
20210122,488200,10:00pm,73%
20210122,488200,11:00pm,73%
20210122,488200,12:00am,77%
20210122,488200,01:00am,82%
20210122,488200,02:00am,82%
20210122,488200,03:00am,88%
20210122,488200,04:00am,88%
20210122,488200,05:00am,88%
20210122,488200,06:00am,88%
20210123,488200,07:00am,88%
20210123,488200,08:00am,88%
20210123,488200,09:00am,82%
20210123,488200,10:00am,77%
20210123,488200,11:00am,68%
20210123,488200,12:00pm,56%
20210123,488200,01:00pm,50%
20210123,488200,02:00pm,50%
20210123,488200,03:00pm,50%
20210123,488200,04:00pm,50%
20210123,488200,05:00pm,50%
20210123,488200,06:00pm,57%
20210123,488200,07:00pm,60%
20210123,488200,08:00pm,57%
20210123,488200,09:00pm,60%
20210123,488200,10:00pm,64%
20210123,488200,11:00pm,56%
20210123,488200,12:00am,64%
20210123,488200,01:00am,77%
20210123,488200,02:00am,77%
20210123,488200,03:00am,77%
20210123,488200,04:00am,77%
20210123,488200,05:00am,77%
20210123,488200,06:00am,82%
20210124,488200,07:00am,88%
20210124,488200,08:00am,82%
20210124,488200,09:00am,77%
20210124,488200,10:00am,73%
20210124,488200,11:00am,64%
20210124,488200,12:00pm,64%
20210124,488200,01:00pm,57%
20210124,488200,02:00pm,54%
20210124,488200,03:00pm,50%
20210124,488200,04:00pm,50%
